equation_id,frames,coverage,invalid_lengths,resync_distance,tail,score,survives_train,confidence,reason
eq02216,5,0.8785,64336,64336,9177,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02217,5,0.8785,64331,64331,9176,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq02218,5,0.8785,64326,64326,9175,52.71,false,medium,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00937,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00938,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00939,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00940,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00941,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00942,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00943,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00944,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00945,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00946,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00947,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00948,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00949,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00950,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00951,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00952,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00953,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00954,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00955,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00956,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00957,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00958,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00959,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00960,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00961,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00962,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00963,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00964,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00965,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00966,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00967,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00968,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00969,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00970,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00971,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00972,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00973,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00974,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00975,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00976,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00977,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00978,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00979,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00980,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00981,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00982,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00983,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00984,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00985,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00986,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00987,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00988,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00989,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00990,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00991,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00992,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00993,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00994,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00995,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00996,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00997,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00998,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq00999,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01000,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01001,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01002,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01003,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01004,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01005,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01006,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01007,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01008,0,0.0,75536,75536,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01657,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01658,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01659,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01660,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01661,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01662,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01663,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01664,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01665,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01666,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01667,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01668,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01669,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01670,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01671,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01672,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01673,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01674,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01675,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01676,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
eq01677,0,0.0,75535,75535,75539,0.0,false,low,explicit single-equation train-prefix tiling; no nearest-size or multi-equation fallback
